timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666133384871,3601,HTTP Request,200,OK,500T addCandidate 1-2,text,true,,261,250,182,182,http://localhost:9999/addCandidate,3601,0,2036
1666133384887,3603,HTTP Request,200,OK,500T addCandidate 1-3,text,true,,261,250,182,182,http://localhost:9999/addCandidate,3603,0,2036
1666133384903,3592,HTTP Request,200,OK,500T addCandidate 1-4,text,true,,261,250,182,182,http://localhost:9999/addCandidate,3592,0,2035
1666133384935,3565,HTTP Request,200,OK,500T addCandidate 1-5,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3565,0,2035
1666133384951,3558,HTTP Request,200,OK,500T addCandidate 1-6,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3558,0,2035
1666133384983,3556,HTTP Request,200,OK,500T addCandidate 1-8,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3556,0,2034
1666133384968,3581,HTTP Request,200,OK,500T addCandidate 1-7,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3581,0,2049
1666133385014,3559,HTTP Request,200,OK,500T addCandidate 1-9,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3559,0,2035
1666133385046,3554,HTTP Request,200,OK,500T addCandidate 1-10,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3554,0,2035
1666133385061,3562,HTTP Request,200,OK,500T addCandidate 1-12,text,true,,261,250,181,181,http://localhost:9999/addCandidate,3562,0,2036
1666133385062,3562,HTTP Request,200,OK,500T addCandidate 1-11,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3562,0,2035
1666133385081,3570,HTTP Request,200,OK,500T addCandidate 1-13,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3570,0,2047
1666133385100,3565,HTTP Request,200,OK,500T addCandidate 1-14,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3565,0,2043
1666133385120,3566,HTTP Request,200,OK,500T addCandidate 1-15,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3566,0,2039
1666133385141,3563,HTTP Request,200,OK,500T addCandidate 1-16,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3563,0,2040
1666133385161,3568,HTTP Request,200,OK,500T addCandidate 1-17,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3568,0,2045
1666133385180,3564,HTTP Request,200,OK,500T addCandidate 1-18,text,true,,261,250,180,180,http://localhost:9999/addCandidate,3564,0,2041
1666133384855,4111,HTTP Request,200,OK,500T addCandidate 1-1,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4111,0,2036
1666133385539,3562,HTTP Request,200,OK,500T addCandidate 1-36,text,true,,261,250,195,195,http://localhost:9999/addCandidate,3562,0,2042
1666133385559,3558,HTTP Request,200,OK,500T addCandidate 1-37,text,true,,261,250,195,195,http://localhost:9999/addCandidate,3558,0,2037
1666133385600,3551,HTTP Request,200,OK,500T addCandidate 1-39,text,true,,261,250,196,196,http://localhost:9999/addCandidate,3551,0,2028
1666133385579,3579,HTTP Request,200,OK,500T addCandidate 1-38,text,true,,261,250,195,195,http://localhost:9999/addCandidate,3579,0,2049
1666133385620,3551,HTTP Request,200,OK,500T addCandidate 1-40,text,true,,261,250,195,195,http://localhost:9999/addCandidate,3551,0,2028
1666133385639,3546,HTTP Request,200,OK,500T addCandidate 1-41,text,true,,261,250,195,195,http://localhost:9999/addCandidate,3546,0,2022
1666133385660,3567,HTTP Request,200,OK,500T addCandidate 1-42,text,true,,261,250,196,196,http://localhost:9999/addCandidate,3567,0,2044
1666133385679,3566,HTTP Request,200,OK,500T addCandidate 1-43,text,true,,261,250,196,196,http://localhost:9999/addCandidate,3566,0,2041
1666133385699,3557,HTTP Request,200,OK,500T addCandidate 1-44,text,true,,261,250,195,195,http://localhost:9999/addCandidate,3557,0,2036
1666133385200,4063,HTTP Request,200,OK,500T addCandidate 1-19,text,true,,261,250,195,195,http://localhost:9999/addCandidate,4063,0,2037
1666133385719,3553,HTTP Request,200,OK,500T addCandidate 1-45,text,true,,261,250,194,194,http://localhost:9999/addCandidate,3553,0,2032
1666133385219,4061,HTTP Request,200,OK,500T addCandidate 1-20,text,true,,261,250,193,193,http://localhost:9999/addCandidate,4061,0,2034
1666133385240,4065,HTTP Request,200,OK,500T addCandidate 1-21,text,true,,261,250,194,194,http://localhost:9999/addCandidate,4065,0,2045
1666133385739,3567,HTTP Request,200,OK,500T addCandidate 1-46,text,true,,261,250,193,193,http://localhost:9999/addCandidate,3567,0,2044
1666133385760,3557,HTTP Request,200,OK,500T addCandidate 1-47,text,true,,261,250,192,192,http://localhost:9999/addCandidate,3557,0,2040
1666133385260,4060,HTTP Request,200,OK,500T addCandidate 1-22,text,true,,261,250,191,191,http://localhost:9999/addCandidate,4060,0,2041
1666133385780,3557,HTTP Request,200,OK,500T addCandidate 1-48,text,true,,261,250,191,191,http://localhost:9999/addCandidate,3557,0,2036
1666133385279,4059,HTTP Request,200,OK,500T addCandidate 1-23,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4059,0,2037
1666133385299,4061,HTTP Request,200,OK,500T addCandidate 1-24,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4061,0,2033
1666133385799,3561,HTTP Request,200,OK,500T addCandidate 1-49,text,true,,261,250,189,189,http://localhost:9999/addCandidate,3561,0,2033
1666133385319,4046,HTTP Request,200,OK,500T addCandidate 1-25,text,true,,261,250,189,189,http://localhost:9999/addCandidate,4046,0,2028
1666133385340,4063,HTTP Request,200,OK,500T addCandidate 1-26,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4063,0,2039
1666133385360,4064,HTTP Request,200,OK,500T addCandidate 1-27,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4064,0,2034
1666133385379,4056,HTTP Request,200,OK,500T addCandidate 1-28,text,true,,261,250,189,189,http://localhost:9999/addCandidate,4056,0,2030
1666133385399,4045,HTTP Request,200,OK,500T addCandidate 1-29,text,true,,261,250,189,189,http://localhost:9999/addCandidate,4045,0,2026
1666133385440,4053,HTTP Request,200,OK,500T addCandidate 1-31,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4053,0,2032
1666133385460,4053,HTTP Request,200,OK,500T addCandidate 1-32,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4053,0,2027
1666133385479,4051,HTTP Request,200,OK,500T addCandidate 1-33,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4051,0,2023
1666133385499,4043,HTTP Request,200,OK,500T addCandidate 1-34,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4043,0,2019
1666133385519,4051,HTTP Request,200,OK,500T addCandidate 1-35,text,true,,261,250,190,190,http://localhost:9999/addCandidate,4051,0,2031
1666133386122,3558,HTTP Request,200,OK,500T addCandidate 1-65,text,true,,261,250,194,194,http://localhost:9999/addCandidate,3558,0,2035
1666133386101,3583,HTTP Request,200,OK,500T addCandidate 1-64,text,true,,261,250,194,194,http://localhost:9999/addCandidate,3583,0,2056
1666133386143,3553,HTTP Request,200,OK,500T addCandidate 1-66,text,true,,261,250,193,193,http://localhost:9999/addCandidate,3553,0,2030
