timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663640344006,2,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,100T getCandidates 1-510,text,false,,2080,0,510,510,http://localhost:8080/getCandidates,0,0,0
1663640341471,7549,HTTP Request,200,OK,100T getCandidates 1-1,text,true,,7654,211,999,999,http://localhost:8080/getCandidates,7549,0,1
1663640341476,10537,HTTP Request,200,OK,100T getCandidates 1-2,text,true,,7654,211,998,998,http://localhost:8080/getCandidates,10536,0,0
1663640341476,10541,HTTP Request,200,OK,100T getCandidates 1-4,text,true,,7654,211,997,997,http://localhost:8080/getCandidates,10541,0,0
1663640341481,10554,HTTP Request,200,OK,100T getCandidates 1-5,text,true,,7654,211,996,996,http://localhost:8080/getCandidates,10554,0,0
1663640341481,10558,HTTP Request,200,OK,100T getCandidates 1-3,text,true,,7654,211,995,995,http://localhost:8080/getCandidates,10558,0,1
1663640341486,10566,HTTP Request,200,OK,100T getCandidates 1-6,text,true,,7654,211,994,994,http://localhost:8080/getCandidates,10566,0,0
1663640341491,10573,HTTP Request,200,OK,100T getCandidates 1-7,text,true,,7654,211,993,993,http://localhost:8080/getCandidates,10573,0,1
1663640341496,10582,HTTP Request,200,OK,100T getCandidates 1-8,text,true,,7654,211,992,992,http://localhost:8080/getCandidates,10582,0,0
1663640341502,10583,HTTP Request,200,OK,100T getCandidates 1-9,text,true,,7654,211,991,991,http://localhost:8080/getCandidates,10583,0,0
1663640341516,10592,HTTP Request,200,OK,100T getCandidates 1-12,text,true,,7654,211,990,990,http://localhost:8080/getCandidates,10592,0,1
1663640341506,10620,HTTP Request,200,OK,100T getCandidates 1-10,text,true,,7654,211,989,989,http://localhost:8080/getCandidates,10619,0,0
1663640341511,10618,HTTP Request,200,OK,100T getCandidates 1-11,text,true,,7654,211,988,988,http://localhost:8080/getCandidates,10618,0,1
1663640341522,10614,HTTP Request,200,OK,100T getCandidates 1-13,text,true,,7654,211,987,987,http://localhost:8080/getCandidates,10614,0,1
1663640341531,10624,HTTP Request,200,OK,100T getCandidates 1-15,text,true,,7654,211,986,986,http://localhost:8080/getCandidates,10624,0,1
1663640341527,10638,HTTP Request,200,OK,100T getCandidates 1-14,text,true,,7654,211,985,985,http://localhost:8080/getCandidates,10638,0,1
1663640341536,10637,HTTP Request,200,OK,100T getCandidates 1-16,text,true,,7654,211,984,984,http://localhost:8080/getCandidates,10637,0,1
1663640341541,10642,HTTP Request,200,OK,100T getCandidates 1-17,text,true,,7654,211,983,983,http://localhost:8080/getCandidates,10642,0,1
