timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663639795169,1557,HTTP Request,200,OK,100T getCandidates 1-1,text,true,,7682,211,313,313,http://localhost:8080/getCandidates,1557,0,1
1663639795173,2131,HTTP Request,200,OK,100T getCandidates 1-2,text,true,,7682,211,427,427,http://localhost:8080/getCandidates,2131,0,1
1663639795178,2129,HTTP Request,200,OK,100T getCandidates 1-3,text,true,,7682,211,427,427,http://localhost:8080/getCandidates,2129,0,1
1663639795184,2123,HTTP Request,200,OK,100T getCandidates 1-4,text,true,,7682,211,427,427,http://localhost:8080/getCandidates,2123,0,1
1663639797730,2,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,100T getCandidates 1-514,text,false,,2080,0,510,510,http://localhost:8080/getCandidates,0,0,1
1663639795566,2433,HTTP Request,200,OK,100T getCandidates 1-81,text,true,,7682,211,562,562,http://localhost:8080/getCandidates,2433,0,1
1663639795845,2663,HTTP Request,200,OK,100T getCandidates 1-137,text,true,,7682,211,663,663,http://localhost:8080/getCandidates,2663,0,1
1663639795890,2621,HTTP Request,200,OK,100T getCandidates 1-146,text,true,,7682,211,663,663,http://localhost:8080/getCandidates,2621,0,1
1663639795870,2871,HTTP Request,200,OK,100T getCandidates 1-142,text,true,,7682,211,708,708,http://localhost:8080/getCandidates,2871,0,1
1663639796285,3001,HTTP Request,200,OK,100T getCandidates 1-225,text,true,,7682,211,816,816,http://localhost:8080/getCandidates,3001,0,0
1663639796531,3265,HTTP Request,200,OK,100T getCandidates 1-274,text,true,,7682,211,917,917,http://localhost:8080/getCandidates,3265,0,1
1663639796510,3289,HTTP Request,200,OK,100T getCandidates 1-270,text,true,,7682,211,916,916,http://localhost:8080/getCandidates,3289,0,1
1663639796535,3264,HTTP Request,200,OK,100T getCandidates 1-275,text,true,,7682,211,916,916,http://localhost:8080/getCandidates,3264,0,1
1663639796601,4886,HTTP Request,200,OK,100T getCandidates 1-288,text,true,,577,211,987,987,http://localhost:8080/getCandidates,4886,0,1
1663639797355,4135,HTTP Request,200,OK,100T getCandidates 1-439,text,true,,577,211,986,986,http://localhost:8080/getCandidates,4135,0,1
1663639796630,4868,HTTP Request,200,OK,100T getCandidates 1-294,text,true,,577,211,985,985,http://localhost:8080/getCandidates,4868,0,0
1663639797145,4357,HTTP Request,200,OK,100T getCandidates 1-397,text,true,,577,211,984,984,http://localhost:8080/getCandidates,4357,0,1
1663639797361,4161,HTTP Request,200,OK,100T getCandidates 1-440,text,true,,577,211,983,983,http://localhost:8080/getCandidates,4161,0,1
1663639795641,5901,HTTP Request,200,OK,100T getCandidates 1-96,text,true,,577,211,982,982,http://localhost:8080/getCandidates,5901,0,1
1663639797151,4391,HTTP Request,200,OK,100T getCandidates 1-398,text,true,,577,211,982,982,http://localhost:8080/getCandidates,4391,0,1
1663639796665,4877,HTTP Request,200,OK,100T getCandidates 1-301,text,true,,577,211,982,982,http://localhost:8080/getCandidates,4877,0,0
1663639797156,4386,HTTP Request,200,OK,100T getCandidates 1-399,text,true,,577,211,982,982,http://localhost:8080/getCandidates,4386,0,1
1663639796860,4683,HTTP Request,200,OK,100T getCandidates 1-340,text,true,,577,211,978,978,http://localhost:8080/getCandidates,4683,0,0
