timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662510108928,3553,HTTP Request,200,OK,100T getCandidate 1-8,text,true,,8654,213,79,79,http://localhost:9999/getCandidates,3553,0,2029
1662510108974,3551,HTTP Request,200,OK,100T getCandidate 1-9,text,true,,8654,213,79,79,http://localhost:9999/getCandidates,3551,0,2029
1662510109021,3565,HTTP Request,200,OK,100T getCandidate 1-10,text,true,,8654,213,79,79,http://localhost:9999/getCandidates,3565,0,2044
1662510108574,4046,HTTP Request,200,OK,100T getCandidate 1-1,text,true,,8654,213,78,78,http://localhost:9999/getCandidates,4046,0,2022
1662510109068,3567,HTTP Request,200,OK,100T getCandidate 1-11,text,true,,8654,213,78,78,http://localhost:9999/getCandidates,3567,0,2043
1662510108626,4056,HTTP Request,200,OK,100T getCandidate 1-2,text,true,,8654,213,78,78,http://localhost:9999/getCandidates,4056,0,2032
1662510108673,4061,HTTP Request,200,OK,100T getCandidate 1-3,text,true,,8654,213,78,78,http://localhost:9999/getCandidates,4061,0,2033
1662510108814,4058,HTTP Request,200,OK,100T getCandidate 1-6,text,true,,8654,213,80,80,http://localhost:9999/getCandidates,4058,0,2035
1662510108877,4043,HTTP Request,200,OK,100T getCandidate 1-7,text,true,,8654,213,80,80,http://localhost:9999/getCandidates,4043,0,2019
1662510109569,3548,HTTP Request,200,OK,100T getCandidate 1-21,text,true,,8654,213,83,83,http://localhost:9999/getCandidates,3548,0,2026
1662510109613,3566,HTTP Request,200,OK,100T getCandidate 1-22,text,true,,8654,213,83,83,http://localhost:9999/getCandidates,3566,0,2044
1662510109115,4065,HTTP Request,200,OK,100T getCandidate 1-12,text,true,,8654,213,82,82,http://localhost:9999/getCandidates,4065,0,2042
1662510109663,3551,HTTP Request,200,OK,100T getCandidate 1-23,text,true,,8654,213,82,82,http://localhost:9999/getCandidates,3550,0,2028
1662510109178,4067,HTTP Request,200,OK,100T getCandidate 1-13,text,true,,8654,213,81,81,http://localhost:9999/getCandidates,4067,0,2043
1662510109272,4090,HTTP Request,200,OK,100T getCandidate 1-15,text,true,,8654,213,82,82,http://localhost:9999/getCandidates,4090,0,2029
1662510108767,4596,HTTP Request,200,OK,100T getCandidate 1-5,text,true,,8654,213,82,82,http://localhost:9999/getCandidates,4596,0,2034
1662510109226,4138,HTTP Request,200,OK,100T getCandidate 1-14,text,true,,8654,213,81,81,http://localhost:9999/getCandidates,4138,0,2043
1662510108720,4645,HTTP Request,200,OK,100T getCandidate 1-4,text,true,,8654,213,80,80,http://localhost:9999/getCandidates,4645,0,2034
1662510109428,4071,HTTP Request,200,OK,100T getCandidate 1-18,text,true,,8654,213,81,81,http://localhost:9999/getCandidates,4071,0,2044
1662510109475,4055,HTTP Request,200,OK,100T getCandidate 1-19,text,true,,8654,213,81,81,http://localhost:9999/getCandidates,4055,0,2028
1662510109522,4039,HTTP Request,200,OK,100T getCandidate 1-20,text,true,,8654,213,80,80,http://localhost:9999/getCandidates,4039,0,2013
1662510110164,3578,HTTP Request,200,OK,100T getCandidate 1-33,text,true,,8654,213,79,79,http://localhost:9999/getCandidates,3578,0,2056
1662510110214,3579,HTTP Request,200,OK,100T getCandidate 1-34,text,true,,8654,213,78,78,http://localhost:9999/getCandidates,3579,0,2053
1662510110263,3573,HTTP Request,200,OK,100T getCandidate 1-35,text,true,,8654,213,77,77,http://localhost:9999/getCandidates,3573,0,2052
1662510109713,4150,HTTP Request,200,OK,100T getCandidate 1-24,text,true,,8654,213,76,76,http://localhost:9999/getCandidates,4150,0,2040
1662510109763,4100,HTTP Request,200,OK,100T getCandidate 1-25,text,true,,8654,213,75,75,http://localhost:9999/getCandidates,4100,0,2053
1662510109366,4610,HTTP Request,200,OK,100T getCandidate 1-17,text,true,,8654,213,74,74,http://localhost:9999/getCandidates,4610,0,2059
1662510109863,4114,HTTP Request,200,OK,100T getCandidate 1-27,text,true,,8654,213,73,73,http://localhost:9999/getCandidates,4114,0,2031
1662510109813,4164,HTTP Request,200,OK,100T getCandidate 1-26,text,true,,8654,213,72,72,http://localhost:9999/getCandidates,4164,0,2034
1662510109913,4065,HTTP Request,200,OK,100T getCandidate 1-28,text,true,,8654,213,71,71,http://localhost:9999/getCandidates,4065,0,2042
1662510109319,4660,HTTP Request,200,OK,100T getCandidate 1-16,text,true,,8654,213,70,70,http://localhost:9999/getCandidates,4660,0,2042
1662510110029,4060,HTTP Request,200,OK,100T getCandidate 1-30,text,true,,8654,213,69,69,http://localhost:9999/getCandidates,4060,0,2037
1662510110063,4055,HTTP Request,200,OK,100T getCandidate 1-31,text,true,,8654,213,68,68,http://localhost:9999/getCandidates,4055,0,2034
1662510110114,4052,HTTP Request,200,OK,100T getCandidate 1-32,text,true,,8654,213,67,67,http://localhost:9999/getCandidates,4052,0,2029
1662510110764,3566,HTTP Request,200,OK,100T getCandidate 1-45,text,true,,8654,213,66,66,http://localhost:9999/getCandidates,3566,0,2046
1662510110814,3552,HTTP Request,200,OK,100T getCandidate 1-46,text,true,,8654,213,65,65,http://localhost:9999/getCandidates,3552,0,2026
1662510110864,3560,HTTP Request,200,OK,100T getCandidate 1-47,text,true,,8654,213,64,64,http://localhost:9999/getCandidates,3560,0,2039
