timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664864689738,2051,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9999 failed to respond,100T getCandidates 1-506,text,false,,2080,0,916,916,http://localhost:9999/getCandidates,0,0,2048
1664864689749,2040,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9999 failed to respond,100T getCandidates 1-508,text,false,,2080,0,916,916,http://localhost:9999/getCandidates,0,0,2037
1664864687253,10100,HTTP Request,200,OK,100T getCandidates 1-9,text,true,,12405,211,998,998,http://localhost:9999/getCandidates,10100,0,2024
1664864687236,10126,HTTP Request,200,OK,100T getCandidates 1-4,text,true,,12405,211,997,997,http://localhost:9999/getCandidates,10126,0,2041
1664864687244,10128,HTTP Request,200,OK,100T getCandidates 1-7,text,true,,12405,211,996,996,http://localhost:9999/getCandidates,10128,0,2045
1664864687265,10121,HTTP Request,200,OK,100T getCandidates 1-11,text,true,,12405,211,995,995,http://localhost:9999/getCandidates,10120,0,2028
1664864687227,10165,HTTP Request,200,OK,100T getCandidates 1-2,text,true,,12405,211,994,994,http://localhost:9999/getCandidates,10165,0,2050
1664864687249,10146,HTTP Request,200,OK,100T getCandidates 1-8,text,true,,12405,211,993,993,http://localhost:9999/getCandidates,10146,0,2044
1664864687260,10148,HTTP Request,200,OK,100T getCandidates 1-10,text,true,,12405,211,992,992,http://localhost:9999/getCandidates,10147,0,2049
1664864687222,10570,HTTP Request,200,OK,100T getCandidates 1-1,text,true,,12405,211,991,991,http://localhost:9999/getCandidates,10570,0,2029
1664864687233,10593,HTTP Request,200,OK,100T getCandidates 1-5,text,true,,12405,211,990,990,http://localhost:9999/getCandidates,10593,0,2044
1664864687231,10604,HTTP Request,200,OK,100T getCandidates 1-3,text,true,,12405,211,989,989,http://localhost:9999/getCandidates,10604,0,2046
1664864687238,10606,HTTP Request,200,OK,100T getCandidates 1-6,text,true,,12405,211,988,988,http://localhost:9999/getCandidates,10605,0,2039
1664864687269,13131,HTTP Request,200,OK,100T getCandidates 1-12,text,true,,12405,211,987,987,http://localhost:9999/getCandidates,13131,0,2040
1664864687284,13128,HTTP Request,200,OK,100T getCandidates 1-15,text,true,,12405,211,986,986,http://localhost:9999/getCandidates,13128,0,2041
1664864687289,13124,HTTP Request,200,OK,100T getCandidates 1-16,text,true,,12405,211,985,985,http://localhost:9999/getCandidates,13124,0,2036
1664864687279,13146,HTTP Request,200,OK,100T getCandidates 1-14,text,true,,12405,211,984,984,http://localhost:9999/getCandidates,13146,0,2046
1664864687274,13156,HTTP Request,200,OK,100T getCandidates 1-13,text,true,,12405,211,983,983,http://localhost:9999/getCandidates,13156,0,2051
1664864687295,13154,HTTP Request,200,OK,100T getCandidates 1-17,text,true,,12405,211,982,982,http://localhost:9999/getCandidates,13154,0,2045
1664864687299,13152,HTTP Request,200,OK,100T getCandidates 1-18,text,true,,12405,211,981,981,http://localhost:9999/getCandidates,13152,0,2041
1664864687304,13154,HTTP Request,200,OK,100T getCandidates 1-19,text,true,,12405,211,980,980,http://localhost:9999/getCandidates,13154,0,2036
1664864687319,13147,HTTP Request,200,OK,100T getCandidates 1-22,text,true,,12405,211,979,979,http://localhost:9999/getCandidates,13147,0,2037
1664864687309,13158,HTTP Request,200,OK,100T getCandidates 1-20,text,true,,12405,211,978,978,http://localhost:9999/getCandidates,13158,0,2047
1664864687314,13170,HTTP Request,200,OK,100T getCandidates 1-21,text,true,,12405,211,977,977,http://localhost:9999/getCandidates,13170,0,2042
1664864687335,13158,HTTP Request,200,OK,100T getCandidates 1-25,text,true,,12405,211,976,976,http://localhost:9999/getCandidates,13158,0,2036
1664864687329,13165,HTTP Request,200,OK,100T getCandidates 1-24,text,true,,12405,211,975,975,http://localhost:9999/getCandidates,13165,0,2042
1664864687324,13171,HTTP Request,200,OK,100T getCandidates 1-23,text,true,,12405,211,974,974,http://localhost:9999/getCandidates,13171,0,2047
1664864687340,13158,HTTP Request,200,OK,100T getCandidates 1-26,text,true,,12405,211,973,973,http://localhost:9999/getCandidates,13158,0,2047
1664864687674,15955,HTTP Request,200,OK,100T getCandidates 1-93,text,true,,12405,211,972,972,http://localhost:9999/getCandidates,15955,0,2031
1664864687658,15972,HTTP Request,200,OK,100T getCandidates 1-90,text,true,,12405,211,971,971,http://localhost:9999/getCandidates,15972,0,2030
1664864687678,15953,HTTP Request,200,OK,100T getCandidates 1-94,text,true,,12405,211,970,970,http://localhost:9999/getCandidates,15953,0,2026
1664864687703,15929,HTTP Request,200,OK,100T getCandidates 1-99,text,true,,12405,211,969,969,http://localhost:9999/getCandidates,15929,0,2032
1664864687643,15990,HTTP Request,200,OK,100T getCandidates 1-87,text,true,,12405,211,968,968,http://localhost:9999/getCandidates,15990,0,2045
1664864687708,15926,HTTP Request,200,OK,100T getCandidates 1-100,text,true,,12405,211,967,967,http://localhost:9999/getCandidates,15926,0,2027
1664864687683,15952,HTTP Request,200,OK,100T getCandidates 1-95,text,true,,12405,211,966,966,http://localhost:9999/getCandidates,15952,0,2052
1664864687738,15898,HTTP Request,200,OK,100T getCandidates 1-106,text,true,,12405,211,965,965,http://localhost:9999/getCandidates,15898,0,2044
1664864687669,15968,HTTP Request,200,OK,100T getCandidates 1-92,text,true,,12405,211,964,964,http://localhost:9999/getCandidates,15968,0,2035
1664864687698,15941,HTTP Request,200,OK,100T getCandidates 1-98,text,true,,12405,211,963,963,http://localhost:9999/getCandidates,15941,0,2037
1664864687693,15954,HTTP Request,200,OK,100T getCandidates 1-97,text,true,,12405,211,962,962,http://localhost:9999/getCandidates,15954,0,2042
