timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662508610908,3566,HTTP Request,200,OK,100T getCandidate 1-2,text,true,,1903,213,73,73,http://localhost:9999/getCandidates,3566,0,2032
1662508610955,3550,HTTP Request,200,OK,100T getCandidate 1-3,text,true,,1903,213,73,73,http://localhost:9999/getCandidates,3550,0,2031
1662508611002,3587,HTTP Request,200,OK,100T getCandidate 1-4,text,true,,1903,213,73,73,http://localhost:9999/getCandidates,3587,0,2062
1662508611049,3568,HTTP Request,200,OK,100T getCandidate 1-5,text,true,,1903,213,73,73,http://localhost:9999/getCandidates,3568,0,2047
1662508611456,3567,HTTP Request,200,OK,100T getCandidate 1-13,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,3567,0,2041
1662508611503,3564,HTTP Request,200,OK,100T getCandidate 1-14,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,3564,0,2040
1662508611550,3557,HTTP Request,200,OK,100T getCandidate 1-15,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,3557,0,2038
1662508611597,3560,HTTP Request,200,OK,100T getCandidate 1-16,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,3560,0,2038
1662508611096,4071,HTTP Request,200,OK,100T getCandidate 1-6,text,true,,1903,213,79,79,http://localhost:9999/getCandidates,4071,0,2045
1662508611158,4070,HTTP Request,200,OK,100T getCandidate 1-7,text,true,,1903,213,79,79,http://localhost:9999/getCandidates,4070,0,2044
1662508611659,3577,HTTP Request,200,OK,100T getCandidate 1-17,text,true,,1903,213,78,78,http://localhost:9999/getCandidates,3577,0,2054
1662508611205,4066,HTTP Request,200,OK,100T getCandidate 1-8,text,true,,1903,213,78,78,http://localhost:9999/getCandidates,4065,0,2044
1662508611254,4069,HTTP Request,200,OK,100T getCandidate 1-9,text,true,,1903,213,78,78,http://localhost:9999/getCandidates,4069,0,2042
1662508611346,4067,HTTP Request,200,OK,100T getCandidate 1-11,text,true,,1903,213,79,79,http://localhost:9999/getCandidates,4067,0,2043
1662508610850,4582,HTTP Request,200,OK,100T getCandidate 1-1,text,true,,1903,213,78,78,http://localhost:9999/getCandidates,4582,0,2043
1662508611408,4050,HTTP Request,200,OK,100T getCandidate 1-12,text,true,,1903,213,78,78,http://localhost:9999/getCandidates,4049,0,2027
1662508612098,3551,HTTP Request,200,OK,100T getCandidate 1-26,text,true,,1903,213,81,81,http://localhost:9999/getCandidates,3551,0,2031
1662508612146,3548,HTTP Request,200,OK,100T getCandidate 1-27,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,3548,0,2026
1662508612196,3565,HTTP Request,200,OK,100T getCandidate 1-28,text,true,,1903,213,81,81,http://localhost:9999/getCandidates,3565,0,2039
1662508611707,4077,HTTP Request,200,OK,100T getCandidate 1-18,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,4077,0,2053
1662508612246,3560,HTTP Request,200,OK,100T getCandidate 1-29,text,true,,1903,213,80,80,http://localhost:9999/getCandidates,3560,0,2035
1662508611753,4061,HTTP Request,200,OK,100T getCandidate 1-19,text,true,,1903,213,79,79,http://localhost:9999/getCandidates,4061,0,2038
1662508612296,3553,HTTP Request,200,OK,100T getCandidate 1-30,text,true,,1903,213,78,78,http://localhost:9999/getCandidates,3553,0,2033
1662508611800,4083,HTTP Request,200,OK,100T getCandidate 1-20,text,true,,1903,213,77,77,http://localhost:9999/getCandidates,4083,0,2039
1662508611299,4586,HTTP Request,200,OK,100T getCandidate 1-10,text,true,,1903,213,76,76,http://localhost:9999/getCandidates,4586,0,2042
1662508611848,4067,HTTP Request,200,OK,100T getCandidate 1-21,text,true,,1903,213,75,75,http://localhost:9999/getCandidates,4067,0,2045
