timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664863915280,3637,HTTP Request,200,OK,1000T voteCandidate 1-3,text,true,,261,225,733,733,http://localhost:9999/voteCandidate,3637,0,2022
1664863915271,3764,HTTP Request,200,OK,1000T voteCandidate 1-1,text,true,,261,225,755,755,http://localhost:9999/voteCandidate,3763,0,2032
1664863915274,3767,HTTP Request,200,OK,1000T voteCandidate 1-4,text,true,,261,225,756,756,http://localhost:9999/voteCandidate,3767,0,2028
1664863915278,3763,HTTP Request,200,OK,1000T voteCandidate 1-5,text,true,,261,225,756,756,http://localhost:9999/voteCandidate,3763,0,2024
1664863915275,3775,HTTP Request,200,OK,1000T voteCandidate 1-2,text,true,,261,225,755,755,http://localhost:9999/voteCandidate,3775,0,2042
1664863915305,3745,HTTP Request,200,OK,1000T voteCandidate 1-10,text,true,,261,225,755,755,http://localhost:9999/voteCandidate,3745,0,2027
1664863915309,3745,HTTP Request,200,OK,1000T voteCandidate 1-11,text,true,,261,225,753,753,http://localhost:9999/voteCandidate,3745,0,2023
1664863915299,3762,HTTP Request,200,OK,1000T voteCandidate 1-9,text,true,,261,225,753,753,http://localhost:9999/voteCandidate,3762,0,2033
1664863915312,3749,HTTP Request,200,OK,1000T voteCandidate 1-12,text,true,,261,225,753,753,http://localhost:9999/voteCandidate,3749,0,2020
1664863915518,3892,HTTP Request,200,OK,1000T voteCandidate 1-53,text,true,,261,225,822,822,http://localhost:9999/voteCandidate,3892,0,2023
1664863915509,3906,HTTP Request,200,OK,1000T voteCandidate 1-51,text,true,,261,225,822,822,http://localhost:9999/voteCandidate,3906,0,2032
1664863915528,3887,HTTP Request,200,OK,1000T voteCandidate 1-55,text,true,,261,225,822,822,http://localhost:9999/voteCandidate,3887,0,2028
1664863915552,3890,HTTP Request,200,OK,1000T voteCandidate 1-60,text,true,,261,225,826,826,http://localhost:9999/voteCandidate,3890,0,2035
1664863915579,3870,HTTP Request,200,OK,1000T voteCandidate 1-65,text,true,,261,225,825,825,http://localhost:9999/voteCandidate,3870,0,2024
1664863915572,3877,HTTP Request,200,OK,1000T voteCandidate 1-64,text,true,,261,225,825,825,http://localhost:9999/voteCandidate,3877,0,2031
1664863915563,3886,HTTP Request,200,OK,1000T voteCandidate 1-62,text,true,,261,225,825,825,http://localhost:9999/voteCandidate,3886,0,2024
1664863915612,3837,HTTP Request,200,OK,1000T voteCandidate 1-72,text,true,,261,225,825,825,http://localhost:9999/voteCandidate,3837,0,2039
1664863915597,3852,HTTP Request,200,OK,1000T voteCandidate 1-69,text,true,,261,225,825,825,http://localhost:9999/voteCandidate,3852,0,2038
1664863915588,3861,HTTP Request,200,OK,1000T voteCandidate 1-67,text,true,,261,225,826,826,http://localhost:9999/voteCandidate,3861,0,2031
1664863915558,3901,HTTP Request,200,OK,1000T voteCandidate 1-61,text,true,,261,225,821,821,http://localhost:9999/voteCandidate,3901,0,2029
1664863915627,3832,HTTP Request,200,OK,1000T voteCandidate 1-75,text,true,,261,225,821,821,http://localhost:9999/voteCandidate,3831,0,2024
