timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666134109258,3569,HTTP Request,200,OK,1000T voteCandidates 1-2,text,true,,261,253,359,359,http://localhost:9999/voteCandidate,3569,0,2020
1666134109252,3575,HTTP Request,200,OK,1000T voteCandidates 1-1,text,true,,261,253,359,359,http://localhost:9999/voteCandidate,3575,0,2026
1666134109274,3556,HTTP Request,200,OK,1000T voteCandidates 1-4,text,true,,261,253,359,359,http://localhost:9999/voteCandidate,3556,0,2019
1666134109274,3556,HTTP Request,200,OK,1000T voteCandidates 1-3,text,true,,261,253,359,359,http://localhost:9999/voteCandidate,3556,0,2019
1666134109290,3554,HTTP Request,200,OK,1000T voteCandidates 1-5,text,true,,261,253,357,357,http://localhost:9999/voteCandidate,3554,0,2034
1666134109638,3554,HTTP Request,200,OK,1000T voteCandidates 1-40,text,true,,261,253,390,390,http://localhost:9999/voteCandidate,3554,0,2030
1666134109638,3556,HTTP Request,200,OK,1000T voteCandidates 1-39,text,true,,261,253,390,390,http://localhost:9999/voteCandidate,3556,0,2030
1666134109766,3563,HTTP Request,200,OK,1000T voteCandidates 1-53,text,true,,261,253,402,402,http://localhost:9999/voteCandidate,3563,0,2029
1666134109734,3598,HTTP Request,200,OK,1000T voteCandidates 1-50,text,true,,261,253,402,402,http://localhost:9999/voteCandidate,3598,0,2061
1666134109734,3609,HTTP Request,200,OK,1000T voteCandidates 1-49,text,true,,261,253,402,402,http://localhost:9999/voteCandidate,3609,0,2061
1666134109766,3579,HTTP Request,200,OK,1000T voteCandidates 1-52,text,true,,261,253,401,401,http://localhost:9999/voteCandidate,3579,0,2029
1666134109654,3714,HTTP Request,200,OK,1000T voteCandidates 1-41,text,true,,261,253,402,402,http://localhost:9999/voteCandidate,3714,0,2141
1666134109306,4068,HTTP Request,200,OK,1000T voteCandidates 1-7,text,true,,261,253,402,402,http://localhost:9999/voteCandidate,4067,0,2034
1666134109718,3658,HTTP Request,200,OK,1000T voteCandidates 1-47,text,true,,261,253,401,401,http://localhost:9999/voteCandidate,3658,0,2077
1666134109750,3629,HTTP Request,200,OK,1000T voteCandidates 1-51,text,true,,261,253,400,400,http://localhost:9999/voteCandidate,3629,0,2045
1666134109322,4059,HTTP Request,200,OK,1000T voteCandidates 1-8,text,true,,261,253,399,399,http://localhost:9999/voteCandidate,4059,0,2034
1666134109782,3600,HTTP Request,200,OK,1000T voteCandidates 1-54,text,true,,261,253,399,399,http://localhost:9999/voteCandidate,3600,0,2013
1666134109686,3700,HTTP Request,200,OK,1000T voteCandidates 1-44,text,true,,261,253,398,398,http://localhost:9999/voteCandidate,3700,0,2110
1666134109686,3710,HTTP Request,200,OK,1000T voteCandidates 1-45,text,true,,261,253,398,398,http://localhost:9999/voteCandidate,3710,0,2110
1666134109306,4091,HTTP Request,200,OK,1000T voteCandidates 1-6,text,true,,261,253,397,397,http://localhost:9999/voteCandidate,4091,0,2057
1666134109798,3601,HTTP Request,200,OK,1000T voteCandidates 1-55,text,true,,261,253,396,396,http://localhost:9999/voteCandidate,3601,0,2028
1666134109702,3697,HTTP Request,200,OK,1000T voteCandidates 1-46,text,true,,261,253,395,395,http://localhost:9999/voteCandidate,3697,0,2094
1666134109798,3602,HTTP Request,200,OK,1000T voteCandidates 1-56,text,true,,261,253,394,394,http://localhost:9999/voteCandidate,3602,0,2028
1666134109670,3733,HTTP Request,200,OK,1000T voteCandidates 1-43,text,true,,261,253,393,393,http://localhost:9999/voteCandidate,3733,0,2126
1666134109654,3762,HTTP Request,200,OK,1000T voteCandidates 1-42,text,true,,261,253,394,394,http://localhost:9999/voteCandidate,3762,0,2141
1666134109718,3698,HTTP Request,200,OK,1000T voteCandidates 1-48,text,true,,261,253,393,393,http://localhost:9999/voteCandidate,3698,0,2077
1666134109338,4080,HTTP Request,200,OK,1000T voteCandidates 1-10,text,true,,261,253,392,392,http://localhost:9999/voteCandidate,4080,0,2033
