timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662506845771,3557,HTTP Request,200,OK,100T addCandidate 1-5,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3557,0,2036
1662506845819,3561,HTTP Request,200,OK,100T addCandidate 1-6,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3561,0,2036
1662506845867,3555,HTTP Request,200,OK,100T addCandidate 1-7,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3555,0,2036
1662506845915,3558,HTTP Request,200,OK,100T addCandidate 1-8,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3558,0,2037
1662506845963,3555,HTTP Request,200,OK,100T addCandidate 1-9,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3555,0,2034
1662506846011,3572,HTTP Request,200,OK,100T addCandidate 1-10,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3572,0,2050
1662506845562,4064,HTTP Request,200,OK,100T addCandidate 1-1,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4064,0,2041
1662506845611,4062,HTTP Request,200,OK,100T addCandidate 1-2,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4062,0,2039
1662506845659,4060,HTTP Request,200,OK,100T addCandidate 1-3,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4060,0,2038
1662506845707,4051,HTTP Request,200,OK,100T addCandidate 1-4,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4051,0,2022
1662506846356,3556,HTTP Request,200,OK,100T addCandidate 1-17,text,true,,261,230,78,78,http://localhost:9999/addCandidate,3556,0,2036
1662506846407,3553,HTTP Request,200,OK,100T addCandidate 1-18,text,true,,261,230,78,78,http://localhost:9999/addCandidate,3553,0,2030
1662506846457,3536,HTTP Request,200,OK,100T addCandidate 1-19,text,true,,261,230,77,77,http://localhost:9999/addCandidate,3536,0,2012
1662506846507,3560,HTTP Request,200,OK,100T addCandidate 1-20,text,true,,261,230,78,78,http://localhost:9999/addCandidate,3560,0,2039
1662506846557,3551,HTTP Request,200,OK,100T addCandidate 1-21,text,true,,261,230,78,78,http://localhost:9999/addCandidate,3550,0,2031
1662506846058,4074,HTTP Request,200,OK,100T addCandidate 1-11,text,true,,261,230,77,77,http://localhost:9999/addCandidate,4074,0,2051
1662506846607,3550,HTTP Request,200,OK,100T addCandidate 1-22,text,true,,261,230,77,77,http://localhost:9999/addCandidate,3550,0,2029
1662506846120,4060,HTTP Request,200,OK,100T addCandidate 1-12,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4060,0,2037
1662506846166,4062,HTTP Request,200,OK,100T addCandidate 1-13,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4062,0,2037
1662506846212,4048,HTTP Request,200,OK,100T addCandidate 1-14,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4048,0,2022
1662506846275,4059,HTTP Request,200,OK,100T addCandidate 1-15,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4059,0,2038
1662506846323,4061,HTTP Request,200,OK,100T addCandidate 1-16,text,true,,261,230,76,76,http://localhost:9999/addCandidate,4061,0,2037
1662506847007,3562,HTTP Request,200,OK,100T addCandidate 1-30,text,true,,261,230,78,78,http://localhost:9999/addCandidate,3562,0,2040
1662506847057,3557,HTTP Request,200,OK,100T addCandidate 1-31,text,true,,261,230,77,77,http://localhost:9999/addCandidate,3557,0,2038
1662506847108,3559,HTTP Request,200,OK,100T addCandidate 1-32,text,true,,261,230,76,76,http://localhost:9999/addCandidate,3559,0,2035
1662506846658,4047,HTTP Request,200,OK,100T addCandidate 1-23,text,true,,261,230,75,75,http://localhost:9999/addCandidate,4047,0,2024
1662506847158,3554,HTTP Request,200,OK,100T addCandidate 1-33,text,true,,261,230,74,74,http://localhost:9999/addCandidate,3554,0,2031
1662506847207,3552,HTTP Request,200,OK,100T addCandidate 1-34,text,true,,261,230,73,73,http://localhost:9999/addCandidate,3552,0,2030
1662506846707,4063,HTTP Request,200,OK,100T addCandidate 1-24,text,true,,261,230,72,72,http://localhost:9999/addCandidate,4063,0,2039
1662506846757,4064,HTTP Request,200,OK,100T addCandidate 1-25,text,true,,261,230,71,71,http://localhost:9999/addCandidate,4064,0,2036
1662506846807,4054,HTTP Request,200,OK,100T addCandidate 1-26,text,true,,261,230,70,70,http://localhost:9999/addCandidate,4054,0,2033
1662506846908,4049,HTTP Request,200,OK,100T addCandidate 1-28,text,true,,261,230,69,69,http://localhost:9999/addCandidate,4049,0,2027
1662506846957,4049,HTTP Request,200,OK,100T addCandidate 1-29,text,true,,261,230,68,68,http://localhost:9999/addCandidate,4049,0,2026
1662506847606,3551,HTTP Request,200,OK,100T addCandidate 1-42,text,true,,261,230,67,67,http://localhost:9999/addCandidate,3551,0,2029
1662506847656,3549,HTTP Request,200,OK,100T addCandidate 1-43,text,true,,261,230,66,66,http://localhost:9999/addCandidate,3549,0,2025
